card_id,customer_id,account_id,card_type,credit_limit,issue_date,processed_by_employee_id
14431,18700,24293,MasterCard,19565.88,2023-09-25,1694
14432,14815,39230,MasterCard,19177.78,2020-12-03,1012
14433,19219,36176,MasterCard,3616.14,2022-08-16,653
14434,19691,27292,Amex,1634.51,2024-05-27,1299
14435,7140,38899,Amex,19688.18,2022-08-27,7
14436,14585,11332,Visa,12675.67,2023-02-15,905
14437,3541,20096,Discover,3078.78,2024-03-10,979
14438,13694,39298,Discover,9003.56,2023-10-09,566
14439,17083,11678,Visa,14114.74,2022-08-28,616
14440,3801,39954,Discover,11788.18,2020-07-31,1878
14441,7261,21895,Visa,2685.61,2022-07-08,1874
14442,17063,816,Visa,18866.79,2021-04-06,573
14443,17494,16449,Visa,9600.08,2021-04-16,599
14444,3322,15923,MasterCard,10205.63,2022-12-12,770
14445,17257,6049,Visa,10703.51,2023-10-12,1202
14446,2301,32782,Discover,6143.77,2021-04-05,242
14447,7592,18496,Visa,11235.78,2021-10-11,1227
14448,16059,386,MasterCard,13266.19,2020-08-14,1567
14449,9115,29313,Visa,2966.49,2023-11-19,1825
14450,18842,27053,Discover,11917.19,2021-09-05,1486
14451,17009,19625,Amex,5811.24,2021-05-16,1104
14452,9456,31073,MasterCard,13496.7,2021-09-28,1547
14453,17620,21950,Visa,1637.42,2023-10-04,1441
14454,12298,14657,MasterCard,13019.7,2020-11-07,766
14455,5611,23979,Discover,19128.78,2022-09-09,384
14456,9156,35423,Amex,1671.1,2021-08-09,391
14457,18016,10538,Amex,17798.32,2023-04-14,896
14458,2115,26385,Visa,19690.5,2022-01-09,1823
14459,3095,28572,Amex,6461.18,2022-10-09,688
14460,13668,31355,Visa,11856.7,2023-12-25,1150
14461,1504,15291,MasterCard,2823.79,2021-10-19,1518
14462,8538,17279,MasterCard,13932.1,2023-08-01,47
14463,4420,27770,Visa,4549.22,2024-05-12,1742
14464,9494,2983,Amex,5692.48,2021-03-16,1500
14465,14832,17257,MasterCard,1819.33,2020-09-03,1973
14466,11500,16177,Visa,19918.45,2021-04-18,619
14467,17165,16245,Discover,5117.61,2021-11-17,464
14468,16594,17161,MasterCard,15471.01,2020-10-21,1811
14469,4459,6996,Discover,12660.94,2024-04-13,1873
14470,234,12541,Discover,6161.89,2020-07-14,123
14471,18845,12692,Discover,18658.9,2023-06-02,1498
14472,11416,21638,Visa,18332.14,2022-06-21,134
14473,12547,37017,Discover,10425.63,2021-10-04,1643
14474,8290,10032,MasterCard,3686.2,2022-09-07,1841
14475,18019,23076,Discover,7654.7,2023-04-14,841
14476,10231,7259,MasterCard,16390.99,2022-02-15,1586
14477,15396,883,Discover,8982.25,2023-05-25,849
14478,5710,26550,Amex,7230.97,2023-09-07,607
14479,17851,22448,Visa,16593.25,2022-01-11,1804
14480,8509,27941,MasterCard,3372.46,2023-11-20,23
14481,6710,20725,Amex,17046.64,2024-02-29,566
14482,12484,23974,Visa,8344.48,2023-11-04,1910
14483,4047,29960,MasterCard,13043.27,2020-09-12,766
14484,9459,22493,Visa,4577.35,2020-11-06,965
14485,14126,28545,Amex,1161.18,2020-10-03,235
14486,11493,26859,Amex,14536.19,2023-06-21,996
14487,9144,15551,Visa,9392.64,2024-01-26,1083
14488,12556,8347,Discover,6283.02,2024-02-28,1188
14489,19432,22983,MasterCard,19940.99,2023-03-23,1795
14490,17086,17104,MasterCard,16630.9,2021-01-11,826
14491,17969,37545,Discover,14658.74,2023-04-09,216
14492,2683,14804,Amex,2984.9,2020-08-19,1207
14493,6883,10619,Amex,5789.67,2023-09-02,1593
14494,1948,14895,Amex,4544.73,2021-03-26,657
14495,11103,8908,Amex,18657.65,2023-04-22,935
14496,8012,487,Visa,19016.88,2020-12-30,1114
14497,5276,22741,Amex,6426.16,2022-06-12,1988
14498,3342,14928,Discover,5425.42,2023-01-09,311
14499,2514,2522,Discover,12651.28,2024-05-23,557
14500,12300,19844,Visa,12320.92,2024-03-04,972
14501,15169,17116,Amex,5751.46,2021-11-19,257
14502,12286,10238,Amex,15354.97,2023-06-17,533
14503,8092,6778,MasterCard,4015.07,2023-04-23,1557
14504,3744,27303,Visa,16041.52,2021-03-07,52
14505,8205,28073,Visa,19791.53,2024-04-30,1362
14506,1771,30365,MasterCard,1012.37,2023-08-29,1195
14507,3004,38579,Visa,3155.31,2023-12-14,1972
14508,1908,13721,Discover,19494.99,2022-09-23,1091
14509,7018,19055,Discover,12175.46,2023-07-30,1649
14510,6907,14325,Amex,11953.83,2020-12-03,300
14511,17980,33926,Visa,4689.99,2022-05-25,672
14512,17978,18963,Discover,13352.18,2022-09-30,778
14513,8658,24309,Amex,16737.2,2024-02-07,832
14514,2227,13370,MasterCard,15693.49,2023-01-08,232
14515,1141,6758,Discover,7673.64,2022-04-08,975
14516,7714,11718,Visa,2353.7,2021-07-30,1861
14517,10666,30937,MasterCard,18547.02,2023-08-13,1092
14518,16615,22233,Amex,17047.56,2022-12-08,1530
14519,11219,22878,MasterCard,17034.98,2022-09-13,28
14520,15934,13352,Discover,3692.22,2022-01-31,1973
14521,9532,17929,MasterCard,9609.45,2022-01-25,1652
14522,3734,28625,Discover,1154.44,2023-08-26,1075
14523,5135,11804,Discover,18963.05,2023-10-28,1717
14524,15172,32664,Amex,13444.13,2023-07-23,1284
14525,7390,19124,MasterCard,13184.77,2023-01-23,591
14526,1070,24962,Visa,10276.88,2021-10-28,785
14527,11807,33024,Discover,6483.96,2022-04-05,620
14528,2391,13317,Discover,6956.94,2022-03-16,1987
14529,8241,26259,Amex,2906.89,2021-12-08,586
14530,17843,10370,Discover,8948.56,2022-03-29,1711
14531,12979,7716,Discover,4100.89,2021-05-24,1002
14532,14930,17124,MasterCard,14156.69,2021-05-01,184
14533,14055,25847,Discover,7963.53,2023-07-29,1047
14534,14293,30617,Amex,19308.31,2020-08-12,1810
14535,10483,35408,Amex,6624.21,2022-08-21,129
14536,11296,2422,Discover,5685.32,2022-10-17,291
14537,13343,13947,Visa,8792.85,2024-01-14,1856
14538,15163,4964,Amex,10013.12,2022-07-28,501
14539,16158,20582,MasterCard,3150.73,2024-02-03,186
14540,17285,26416,Visa,15537.5,2021-06-18,479
14541,19922,29679,MasterCard,3017.56,2020-09-14,1595
14542,8036,28034,Visa,1912.61,2021-04-14,492
14543,2953,28183,MasterCard,4689.81,2023-03-29,513
14544,395,34678,Visa,13693.23,2023-12-31,1667
14545,3941,38715,MasterCard,10834.14,2022-07-19,1091
14546,17662,30834,MasterCard,3219.66,2023-01-12,1829
14547,5463,6174,Visa,16978.52,2024-02-26,467
14548,8293,1178,Discover,16494.49,2022-08-27,285
14549,12172,9612,Discover,6756.05,2022-03-14,601
14550,19152,36684,Discover,11743.41,2020-10-04,1441
14551,2991,39855,MasterCard,12654.31,2021-01-04,1124
14552,12790,20943,MasterCard,8335.5,2022-11-13,189
14553,17923,16057,MasterCard,17183.81,2022-10-29,989
14554,11696,27932,MasterCard,3031.69,2023-10-17,890
14555,4778,25367,Discover,11241.95,2021-03-29,1882
14556,6041,34632,MasterCard,1343.69,2021-11-06,388
14557,4442,36311,Visa,4756.16,2020-12-05,241
14558,7975,1750,Discover,11996.25,2024-03-24,1806
14559,10754,39318,MasterCard,15986.8,2023-02-05,1755
14560,878,22806,Visa,15110.25,2022-02-28,417
14561,13792,7209,Discover,13392.24,2020-10-26,1942
14562,17415,19060,Discover,16508.38,2023-12-10,176
14563,17212,28855,Amex,11006.05,2024-06-13,387
14564,13693,4910,Amex,13107.23,2021-12-19,1495
14565,987,6532,Amex,14485.3,2023-12-04,853
14566,697,9681,MasterCard,11861.54,2021-10-21,1257
14567,14833,22084,Discover,10209.41,2020-12-01,663
14568,6113,22356,Amex,5438.28,2022-02-15,452
14569,8187,20945,Visa,11970.34,2021-04-21,277
14570,5813,20433,Visa,9558.76,2021-07-11,1253
14571,13016,34450,MasterCard,19854.65,2024-02-06,1195
14572,11814,21610,Visa,10448.81,2023-07-06,1759
14573,2891,29779,Visa,1657.36,2022-10-15,213
14574,12673,10510,Visa,16062.41,2023-01-05,1306
14575,8898,23325,Visa,11843.83,2021-10-01,41
14576,13298,26917,Amex,5676.15,2023-09-18,1146
14577,17105,38162,Discover,5563.96,2020-10-26,1251
14578,5208,36234,Discover,2248.05,2023-09-18,294
14579,19024,10359,Discover,12313.35,2021-07-02,600
14580,6398,12031,MasterCard,3426.52,2022-08-03,1291
14581,18854,35758,Amex,17697.31,2022-07-06,541
14582,16702,21904,Discover,1604.99,2023-12-30,1783
14583,10249,31165,Visa,19072.55,2024-06-05,1852
14584,19985,9700,Visa,13984.04,2023-08-30,451
14585,6796,12461,Discover,12222.94,2022-04-26,1473
14586,15648,2832,Discover,11693.03,2021-08-27,1780
14587,6003,34291,Discover,13832.36,2023-04-13,1085
14588,19493,4080,MasterCard,11770.04,2024-06-28,1526
14589,5186,13268,MasterCard,11771.39,2021-04-09,1171
14590,5273,13220,Amex,14857.01,2020-12-03,1710
14591,11155,19186,Amex,11339.86,2020-12-28,1969
14592,15635,13024,Amex,17817.3,2022-05-28,790
14593,8947,29730,MasterCard,11302.19,2022-02-21,334
14594,13629,30621,Visa,5765.54,2024-01-26,1905
14595,17196,8970,Amex,1463.68,2022-06-24,1977
14596,1669,5430,Amex,3940.98,2023-09-09,891
14597,11993,4047,Amex,8939.54,2022-09-18,1166
14598,12544,17190,Discover,11960.16,2023-07-10,44
14599,15428,25045,MasterCard,4985.29,2021-11-29,144
14600,12758,13092,Amex,10746.64,2023-02-14,1889
14601,13408,18088,Amex,8024.21,2022-04-26,333
14602,3272,11483,Visa,16135.29,2022-11-02,998
14603,5528,24290,Discover,2855.38,2021-01-17,1521
14604,11150,13886,Discover,10261.99,2021-11-08,1420
14605,1922,39715,Discover,6439.52,2022-02-09,55
14606,8443,31398,Amex,4606.84,2022-06-11,1331
14607,1037,4754,Amex,17774.46,2023-07-09,870
14608,4808,7658,Visa,8242.36,2021-09-21,1447
14609,15871,28036,Discover,12982.82,2023-12-20,1441
14610,6545,15554,Discover,17755.07,2023-11-11,1697
14611,18309,15709,Discover,4895.74,2021-12-04,797
14612,3382,19046,Discover,12483.3,2024-05-12,325
14613,10145,21186,MasterCard,6460.23,2021-12-17,1734
14614,19476,33951,Discover,8232.58,2023-10-18,1695
14615,3735,11584,Amex,8132.54,2024-01-09,80
14616,11934,16418,MasterCard,17700.36,2023-09-07,1055
14617,11067,10609,MasterCard,11805.58,2023-11-02,985
14618,18263,275,MasterCard,9339.67,2023-06-21,1136
14619,14521,14363,MasterCard,14498.27,2023-11-11,558
14620,4611,19722,Visa,4209.16,2022-06-24,865
14621,18576,1310,Amex,9368.46,2023-05-23,717
14622,2684,6214,Discover,3592.84,2021-12-30,1588
14623,17582,31369,Visa,8184.24,2020-09-27,1674
14624,14077,5005,MasterCard,17988.35,2022-03-28,472
14625,4243,23688,MasterCard,3741.27,2021-05-05,74
14626,12360,14887,Amex,5888.67,2022-11-06,1577
14627,8901,9311,Visa,15792.14,2022-04-27,1503
14628,17394,7689,Visa,15449.55,2020-12-30,589
14629,16549,32687,Visa,6113.21,2023-10-10,1411
14630,10558,16001,Discover,14684.32,2024-06-21,1723
14631,12023,27030,Visa,5469.99,2021-06-24,1906
14632,6166,15246,Amex,6319.16,2021-06-24,564
14633,19090,8149,Amex,8695.79,2021-12-20,1954
14634,6971,24071,Amex,8052.92,2024-05-21,1457
14635,9718,22472,Visa,13192.34,2024-02-26,1436
14636,6065,14426,Visa,8458.25,2022-10-23,467
14637,3318,13654,Discover,16681.89,2022-06-05,599
14638,6161,14085,Amex,6454.31,2020-08-16,1645
14639,3504,1484,Visa,3106.69,2023-10-06,992
14640,10793,31859,Amex,17559.89,2024-06-14,1933
14641,5346,1771,MasterCard,19120.34,2020-12-17,737
14642,11353,30279,MasterCard,19990.47,2022-09-28,994
14643,2369,15019,Discover,6597.89,2020-12-01,248
14644,10663,9048,Discover,13503.45,2021-04-22,1605
14645,8278,22344,Amex,7180.11,2023-09-16,1144
14646,14049,18832,MasterCard,15003.36,2023-09-19,67
14647,18510,12706,Visa,7944.01,2021-07-14,573
14648,18411,26381,Amex,16799.3,2022-02-25,1980
14649,12683,16437,Visa,15076.47,2023-06-13,1351
14650,8535,34153,MasterCard,13917.7,2022-08-19,1944
14651,19207,39794,MasterCard,11567.28,2022-12-16,703
14652,16707,10424,MasterCard,12019.48,2021-01-17,470
14653,15727,14987,Discover,7120.49,2023-08-14,493
14654,17329,4117,Discover,8856.94,2020-12-18,1725
14655,3524,15524,Visa,6180.85,2022-05-16,663
14656,13131,30337,Visa,12791.7,2023-12-28,286
14657,9382,21342,Discover,13816.11,2020-08-04,1980
14658,1125,32881,Amex,10554.51,2022-02-18,1938
14659,9477,25364,Discover,15490.98,2021-03-15,1632
14660,91,13495,Discover,15938.16,2022-10-14,312
14661,11960,7122,MasterCard,5817.97,2021-06-19,309
14662,14110,33985,Amex,6687.93,2023-11-19,775
14663,13904,11521,Visa,13815.93,2021-01-13,1121
14664,18581,14869,Discover,12269.14,2021-04-16,965
14665,3785,31974,Amex,9597.97,2021-06-19,1137
14666,14648,19302,Discover,16361.44,2022-08-31,1661
14667,327,14950,Visa,16160.46,2023-05-26,456
14668,15876,20049,MasterCard,16227.45,2021-08-27,1487
14669,1667,64,MasterCard,2252.28,2021-12-08,1972
14670,3309,35841,Amex,8385.94,2021-10-13,132
14671,16286,11233,Discover,5272.44,2021-12-24,930
14672,12163,26499,Amex,9286.05,2024-03-08,965
14673,7232,25072,MasterCard,10238.13,2024-03-13,929
14674,10584,10892,MasterCard,7377.79,2021-02-13,121
14675,12506,21771,Discover,10136.24,2023-01-10,1221
14676,6002,12161,Amex,7581.48,2020-11-29,1830
14677,17998,9080,Amex,2063.15,2023-12-14,1506
14678,583,36424,Amex,12967.5,2020-11-10,634
14679,5074,21954,Amex,12677.05,2021-10-14,1818
14680,9208,8362,MasterCard,3144.98,2021-03-04,897
14681,19647,26135,Discover,12808.02,2020-11-12,772
14682,19562,22365,Amex,11822.89,2024-05-02,1063
14683,15895,32053,MasterCard,10508.32,2020-11-25,566
14684,14398,36187,MasterCard,12551.26,2022-07-12,512
14685,3681,28302,MasterCard,8739.64,2024-03-01,1498
14686,10678,4182,MasterCard,6202.84,2022-05-01,1185
14687,16178,3372,Amex,15000.14,2023-09-16,289
14688,198,39115,Discover,5170.75,2021-10-06,200
14689,19135,26687,Discover,9018.22,2021-01-24,1812
14690,2474,1362,Visa,12890.66,2023-01-07,528
14691,13879,10472,MasterCard,10520.04,2021-04-06,917
14692,10830,15380,Visa,4510.63,2023-05-14,1709
14693,5582,12417,Amex,2395.09,2020-09-18,1527
14694,2793,38017,Visa,12583.56,2021-03-28,1272
14695,10001,30709,Discover,7550.65,2020-10-13,1407
14696,12375,20722,Visa,12365.05,2022-12-12,1242
14697,10121,16526,Amex,1267.29,2021-01-10,1111
14698,3793,12779,Discover,8828.35,2023-10-13,1106
14699,16432,2920,Discover,12108.73,2021-09-28,1086
14700,9197,35497,MasterCard,14799.37,2023-12-28,799
14701,11029,31140,MasterCard,13617.45,2023-07-24,1524
14702,15546,2604,Amex,8736.21,2022-03-22,1066
14703,10398,32141,Discover,15302.63,2022-09-09,12
14704,10879,38002,Visa,8862.36,2024-03-30,833
14705,12253,10464,Amex,7496.9,2024-02-22,1770
14706,18824,9312,Discover,4163.07,2022-01-17,841
14707,4143,24721,MasterCard,17956.93,2021-06-20,643
14708,13741,6851,Discover,12940.46,2021-12-28,1139
14709,5838,751,Amex,16223.69,2020-10-02,1242
14710,12996,10538,Discover,4595.65,2023-03-12,1673
14711,17396,22847,Visa,2120.59,2022-11-06,106
14712,18979,5620,MasterCard,13346.67,2022-03-15,691
14713,1187,3882,Visa,10606.82,2023-04-08,528
14714,3874,15333,Amex,6257.16,2020-08-03,1496
14715,8950,23918,Amex,13730.64,2024-01-29,1778
14716,15954,32663,MasterCard,9128.75,2021-12-11,846
14717,12139,34403,MasterCard,8184.97,2023-07-29,893
14718,15400,4663,Discover,11268.74,2022-03-01,387
14719,1179,25762,Amex,1227.94,2021-02-04,1250
14720,5227,7791,Discover,3982.27,2022-03-15,481
14721,66,10959,Amex,3001.42,2021-11-20,1778
14722,17306,509,Amex,14719.4,2024-05-04,408
14723,6106,8504,Visa,13323.71,2021-11-18,1481
14724,17239,3899,Visa,14271.98,2023-05-11,1677
14725,1284,32173,Discover,14383.58,2023-07-08,898
14726,12323,24334,Amex,16977.63,2021-03-17,711
14727,1388,2880,MasterCard,11212.1,2023-08-09,1648
14728,3457,14573,MasterCard,3566.06,2022-06-07,639
14729,8579,21578,MasterCard,12207.38,2022-04-25,1045
14730,2080,4483,Visa,1659.69,2023-07-23,1683
14731,11511,11561,Amex,2355.26,2020-10-28,1625
14732,4896,5369,MasterCard,19502.75,2021-08-03,815
14733,18147,38276,Visa,1560.71,2021-03-18,918
14734,10420,20089,Amex,12374.49,2023-12-04,203
14735,12864,18998,MasterCard,12839.37,2024-02-06,417
14736,16593,24964,Visa,14569.3,2022-01-06,416
14737,11422,20751,Visa,7592.59,2021-05-22,1472
14738,18399,9068,Amex,16190.27,2024-06-11,1536
14739,9576,34611,MasterCard,14971.36,2022-06-03,85
14740,3879,29696,MasterCard,6575.77,2021-07-09,167
14741,7627,4603,Visa,4668.3,2021-05-17,384
14742,15639,31364,Amex,13247.09,2024-04-08,468
14743,2890,36388,MasterCard,11020.31,2020-09-28,1096
14744,17102,853,Discover,8298.5,2023-06-29,810
14745,4992,20996,Discover,3831.81,2021-04-06,997
14746,4521,10535,Amex,2050.55,2022-06-28,1545
14747,18682,13999,Amex,19074.61,2023-11-25,1817
14748,3401,28393,Visa,6321.07,2021-05-15,473
14749,8496,33511,Discover,7348.78,2021-09-11,993
14750,15812,27507,Amex,6858.44,2024-02-17,1282
14751,16549,14149,Visa,7813.44,2024-01-27,275
14752,1028,8715,Amex,3633.48,2022-04-23,1774
14753,9351,37218,MasterCard,1275.72,2023-12-05,1044
14754,9992,29803,Discover,2990.99,2022-05-10,1514
14755,19487,23310,MasterCard,7391.25,2022-08-13,1769
14756,6422,37654,Visa,12661.0,2023-04-14,490
14757,15643,5376,Amex,9968.32,2021-03-24,1757
14758,18186,32153,MasterCard,2780.16,2023-08-14,326
14759,2711,992,MasterCard,19608.1,2022-03-01,529
14760,18767,17225,MasterCard,6288.17,2020-10-11,892
14761,4045,22829,Discover,17835.96,2023-05-28,89
14762,10315,9629,Amex,3233.68,2021-05-31,486
14763,4395,25007,Discover,19002.56,2021-09-03,708
14764,15570,11943,Discover,3536.48,2022-12-05,350
14765,12557,17458,MasterCard,6734.07,2024-02-22,1108
14766,16761,5417,MasterCard,19729.98,2021-06-04,387
14767,8217,33128,Amex,5066.3,2022-06-29,87
14768,14480,9223,Amex,14311.64,2022-07-01,307
14769,4873,1701,Discover,1967.13,2023-11-11,1874
14770,322,29277,Visa,14461.28,2022-03-21,1178
14771,18867,31995,MasterCard,9143.84,2021-07-18,440
14772,6130,35730,Visa,13838.72,2024-01-14,740
14773,3452,37955,MasterCard,16292.43,2024-03-29,1984
14774,19464,27178,Visa,14744.14,2021-09-15,264
14775,7280,34759,Visa,3313.64,2023-09-25,977
14776,17570,26755,Visa,18828.85,2022-12-08,735
14777,7781,2859,Discover,18786.48,2024-01-28,421
14778,12308,27030,Discover,1241.46,2021-04-29,493
14779,19058,17242,Visa,5955.64,2021-11-19,633
14780,16506,33871,Visa,12404.74,2020-10-12,993
14781,15849,11310,MasterCard,4492.36,2021-04-04,411
14782,11630,3591,Discover,7252.2,2024-01-20,173
14783,764,39827,Discover,12954.51,2021-02-13,4
14784,7909,10120,Visa,15653.53,2021-04-21,854
14785,11520,39925,Amex,2108.71,2021-07-31,1664
14786,14466,31666,Amex,13542.73,2022-01-24,986
14787,19097,15651,Visa,10204.82,2022-03-13,1496
14788,4454,18902,MasterCard,19045.77,2021-05-30,1134
14789,12296,34189,MasterCard,14090.32,2021-04-29,1891
14790,8944,31522,Discover,16986.6,2020-08-30,1061
14791,19608,14213,MasterCard,4543.98,2023-03-02,583
14792,3599,18326,Amex,6432.02,2024-01-09,1825
14793,6058,38792,MasterCard,4544.26,2023-10-03,1055
14794,5968,15228,Amex,12732.29,2020-07-17,1975
14795,9769,64,MasterCard,16784.82,2021-06-03,381
14796,5769,31925,Amex,3541.84,2021-12-20,1292
14797,13017,4989,Visa,19257.49,2023-10-30,1035
14798,10473,17534,Amex,8727.4,2022-08-14,344
14799,19794,9103,MasterCard,6269.61,2020-10-18,1864
14800,19464,20264,Visa,8368.37,2021-12-16,1568
14801,4408,5190,Amex,8547.41,2021-01-06,1593
14802,13946,19057,Amex,19407.54,2024-02-16,166
14803,15400,11849,Visa,7323.5,2023-01-19,700
14804,18270,6382,Visa,4626.15,2021-03-08,342
14805,13253,35272,Discover,11657.74,2022-01-11,1506
14806,18637,25034,MasterCard,2564.28,2020-09-01,1043
14807,11270,16563,Discover,9172.11,2022-12-17,1652
14808,11792,10829,Amex,2728.69,2024-06-30,980
14809,15513,39731,Discover,14881.1,2023-09-23,1208
14810,13723,34016,Amex,17535.25,2022-12-15,1806
14811,13232,31727,Amex,7392.66,2022-04-12,545
14812,4936,28870,Discover,5095.51,2021-04-24,1034
14813,6666,20156,Amex,16893.57,2022-05-29,1616
14814,10211,37607,Discover,18652.81,2023-03-30,192
14815,19788,9398,Visa,2447.74,2022-08-28,320
14816,14362,10313,Discover,4650.56,2020-12-10,1726
14817,14639,2951,Visa,14833.27,2020-12-31,580
14818,15117,27711,Visa,11923.01,2022-06-12,475
14819,10833,20156,Visa,3039.5,2023-08-05,1884
14820,620,9681,Amex,11451.63,2022-01-25,637
14821,11411,20085,MasterCard,3353.79,2024-05-23,427
14822,18571,17554,Amex,7857.4,2024-01-17,1872
14823,7850,33495,MasterCard,13634.07,2023-08-27,1083
14824,10181,31458,Amex,10209.76,2023-05-10,1460
14825,15205,25122,Discover,8380.69,2020-12-31,97
14826,2337,18654,MasterCard,3728.99,2023-04-16,496
14827,7861,1772,Amex,12889.2,2024-04-27,1811
14828,14123,34040,MasterCard,2940.13,2024-03-01,661
14829,5687,38865,Visa,5384.29,2024-05-29,1302
14830,2301,35676,Discover,7326.14,2021-02-17,1289
14831,8811,2268,Visa,15439.97,2024-03-28,9
14832,12044,25956,Discover,6098.15,2023-11-10,457
14833,7639,27709,Discover,1698.03,2021-01-25,1819
14834,17677,6562,Discover,3718.54,2022-02-25,273
14835,10348,24025,Amex,4761.9,2021-12-27,940
14836,6500,21442,Discover,16855.82,2023-04-25,1837
14837,19759,11258,MasterCard,13451.12,2021-09-23,1032
14838,14980,24817,Discover,1185.53,2024-01-29,208
